district,state,lat,lon,forest_loss_sq_km
Hassan,Karnataka,13.1601,76.1677,0.84
Hassan,Karnataka,12.8627,75.9953,0.87
Hassan,Karnataka,12.9487,76.0605,0.86
Hassan,Karnataka,12.8525,76.0545,1.11
Hassan,Karnataka,12.9881,76.1212,1.08
Hassan,Karnataka,12.8836,76.0087,1.07
Hassan,Karnataka,12.9351,76.0586,0.94
Hassan,Karnataka,12.8761,76.0955,0.55
Hassan,Karnataka,13.006,76.0956,0.93
Hassan,Karnataka,13.0809,75.8911,1.11
Hassan,Karnataka,13.1215,76.2204,1.1
Hassan,Karnataka,13.1818,75.9328,0.94
Hassan,Karnataka,13.0312,76.0854,0.43
Hassan,Karnataka,12.9779,76.1087,1.12
Hassan,Karnataka,13.03,75.9176,0.93
Hassan,Karnataka,12.9961,76.1602,0.62
Hassan,Karnataka,12.9243,76.2655,1.06
Hassan,Karnataka,12.9644,76.028,0.39
Hassan,Karnataka,13.0859,76.1569,0.39
Hassan,Karnataka,12.9951,76.1057,0.74
Hassan,Karnataka,13.0602,76.0592,1.08
Hassan,Karnataka,13.0131,76.1356,0.46
Hassan,Karnataka,13.0195,76.1158,0.87
Hassan,Karnataka,13.211,76.0158,0.68
Hassan,Karnataka,12.8762,76.0719,0.4
Hassan,Karnataka,12.9308,76.1971,0.66
Hassan,Karnataka,13.1507,75.9855,0.46
Hassan,Karnataka,12.8304,76.1505,0.55
Hassan,Karnataka,12.937,76.1182,1.11
Hassan,Karnataka,13.0149,76.0064,0.85
Hassan,Karnataka,13.0028,76.0985,0.47
Hassan,Karnataka,13.019,76.1928,0.97
Hassan,Karnataka,13.0182,76.1203,1.08
Hassan,Karnataka,13.2015,76.1088,0.81
Hassan,Karnataka,12.8951,76.0302,1.05
Hassan,Karnataka,12.944,76.1783,0.86
Hassan,Karnataka,12.7313,76.041,0.45
Hassan,Karnataka,13.0573,76.2012,0.58
Hassan,Karnataka,13.0155,76.0962,0.95
Hassan,Karnataka,12.9927,76.085,0.63
Hassan,Karnataka,13.0756,76.0656,0.83
Hassan,Karnataka,13.0194,76.2211,0.78
Hassan,Karnataka,12.9019,76.0944,1.03
Hassan,Karnataka,13.0623,76.112,0.6
Hassan,Karnataka,12.9399,76.5531,0.96
Hassan,Karnataka,13.6041,75.8874,0.48
Hassan,Karnataka,13.0952,76.0884,0.82
Hassan,Karnataka,13.1637,76.095,1.07
Hassan,Karnataka,13.2222,76.0655,1.11
Hassan,Karnataka,12.9048,76.0368,1.04
Hassan,Karnataka,12.833,76.4906,0.52
Hassan,Karnataka,12.9481,76.2818,0.55
Hassan,Karnataka,12.8577,76.0321,0.99
Hassan,Karnataka,12.8962,75.8412,0.92
Hassan,Karnataka,13.0362,76.1112,0.47
Hassan,Karnataka,12.9673,76.1902,0.51
Hassan,Karnataka,13.2238,76.5129,1.09
Hassan,Karnataka,13.068,76.0091,0.82
Hassan,Karnataka,12.9183,76.2721,0.45
Hassan,Karnataka,12.9024,76.1062,0.4
Hassan,Karnataka,13.0029,76.0945,0.83
Hassan,Karnataka,12.9695,75.9077,0.89
Hassan,Karnataka,12.8507,76.0469,0.94
Hassan,Karnataka,12.684,76.1049,0.4
Hassan,Karnataka,12.867,76.5362,1.11
Hassan,Karnataka,12.9052,76.1724,1.01
Hassan,Karnataka,13.0349,76.0903,1.01
Hassan,Karnataka,12.8341,75.3904,0.81
Hassan,Karnataka,13.0199,76.0791,1.1
Hassan,Karnataka,13.0018,76.0821,0.94
Hassan,Karnataka,13.0498,76.1733,0.44
Hassan,Karnataka,12.9892,76.0802,0.96
Hassan,Karnataka,13.0528,75.7006,0.39
Hassan,Karnataka,13.2559,76.177,1.1
Hassan,Karnataka,13.0413,76.1051,0.49
Hassan,Karnataka,12.9867,76.0927,0.88
Hassan,Karnataka,12.8111,76.0855,0.48
Hassan,Karnataka,13.2478,76.4139,0.98
Hassan,Karnataka,13.1108,76.0219,0.86
Hassan,Karnataka,13.0288,75.9955,0.78
Hassan,Karnataka,13.0238,76.0783,0.63
Hassan,Karnataka,12.995,76.0361,0.46
Hassan,Karnataka,13.0759,76.0886,0.38
Hassan,Karnataka,12.5726,75.6065,0.66
Hassan,Karnataka,12.8627,76.3481,1.01
Hassan,Karnataka,12.9824,76.2951,0.58
Hassan,Karnataka,12.987,76.0988,0.67
Hassan,Karnataka,12.9342,76.1518,0.79
Hassan,Karnataka,12.9128,76.0982,0.68
Hassan,Karnataka,13.101,76.3473,0.44
Hassan,Karnataka,12.9424,75.9131,0.9
Hassan,Karnataka,13.1544,76.3729,0.52
Hassan,Karnataka,13.0166,76.0891,0.77
Hassan,Karnataka,13.0081,76.0681,0.67
Hassan,Karnataka,12.9642,76.1265,0.9
Hassan,Karnataka,12.9907,76.1053,0.83
Hassan,Karnataka,12.7341,76.1191,0.77
Hassan,Karnataka,13.0641,76.2085,0.61
Hassan,Karnataka,13.04,76.291,0.59
Hassan,Karnataka,13.0281,76.0969,0.97
Hassan,Karnataka,13.0108,76.1386,0.4
Hassan,Karnataka,12.9769,76.0938,0.97
Hassan,Karnataka,12.8259,75.9531,0.58
Hassan,Karnataka,12.9894,76.0748,0.9
Hassan,Karnataka,12.9205,76.2626,1.08
Hassan,Karnataka,13.0104,76.0961,1.1
Hassan,Karnataka,12.814,75.9127,0.96
Hassan,Karnataka,13.0836,75.87,0.81
Hassan,Karnataka,13.1385,76.2115,0.53
Hassan,Karnataka,13.113,76.1177,0.55
Hassan,Karnataka,12.9912,76.0909,0.69
Hassan,Karnataka,13.0052,76.0987,0.99
Hassan,Karnataka,13.0918,76.1296,0.95
Hassan,Karnataka,12.9879,76.1053,0.6
Hassan,Karnataka,12.9932,76.1778,0.94
Hassan,Karnataka,13.0228,76.0733,0.54
Hassan,Karnataka,13.0298,76.0614,0.42
Hassan,Karnataka,12.782,76.1051,0.96
Hassan,Karnataka,12.821,76.2687,0.44
Hassan,Karnataka,12.9231,75.7233,0.83
Hassan,Karnataka,13.0029,76.0956,1.09
Hassan,Karnataka,13.0287,76.1229,0.71
Hassan,Karnataka,12.7964,76.1569,1.12
Hassan,Karnataka,13.0152,76.0722,0.51
Hassan,Karnataka,12.953,76.2062,0.97
Hassan,Karnataka,12.9601,76.0378,0.63
Hassan,Karnataka,13.0893,76.2461,0.67
Hassan,Karnataka,12.9175,76.3168,0.96
Hassan,Karnataka,13.0891,76.4114,0.49
Hassan,Karnataka,13.2946,76.0746,0.52
Hassan,Karnataka,12.7468,75.9664,1.02
Hassan,Karnataka,12.8236,76.3227,1.03
Hassan,Karnataka,13.1059,76.1929,0.51
Hassan,Karnataka,12.843,75.9921,0.89
Hassan,Karnataka,12.9656,76.0519,0.51
Hassan,Karnataka,13.3291,75.9911,0.5
Hassan,Karnataka,13.3015,76.4876,0.93
Hassan,Karnataka,13.266,76.0675,0.55
Hassan,Karnataka,13.1075,76.1192,1.1
Hassan,Karnataka,13.3043,76.3278,0.96
Hassan,Karnataka,13.0599,76.1277,0.47
Hassan,Karnataka,12.9786,76.0431,0.56
Hassan,Karnataka,13.0237,76.0404,0.84
Hassan,Karnataka,13.0365,76.019,0.82
Hassan,Karnataka,12.9351,76.0715,0.55
Hassan,Karnataka,13.0102,76.0533,0.56
Hassan,Karnataka,12.9992,76.0854,0.46
Hassan,Karnataka,12.9485,76.0822,0.75
Hassan,Karnataka,13.0195,76.094,0.73
Hassan,Karnataka,12.8031,75.8276,0.66
Hassan,Karnataka,13.161,76.3948,0.79
Hassan,Karnataka,13.0697,76.1504,1.09
Hassan,Karnataka,13.0124,76.0733,0.62
Hassan,Karnataka,13.2372,75.7695,0.74
Hassan,Karnataka,13.1462,76.1018,0.73
Hassan,Karnataka,12.9978,76.1,0.95
Hassan,Karnataka,13.0208,76.1706,0.83
Hassan,Karnataka,12.9658,76.0732,0.8
Hassan,Karnataka,12.8336,76.1795,1.01
Hassan,Karnataka,13.0388,75.9929,1.1
Hassan,Karnataka,12.8685,76.1959,0.53
Hassan,Karnataka,13.062,76.1256,0.74
Hassan,Karnataka,12.98,76.0653,1.01
Hassan,Karnataka,13.0,76.3641,0.51
Hassan,Karnataka,12.8362,76.1096,0.98
Hassan,Karnataka,13.0995,76.3529,0.48
Hassan,Karnataka,13.0008,76.0979,0.63
Hassan,Karnataka,13.1681,76.1543,0.8
Hassan,Karnataka,13.0074,76.0805,1.05
Hassan,Karnataka,12.8676,76.1166,0.43
Hassan,Karnataka,13.0391,76.0711,0.7
Hassan,Karnataka,12.9675,75.7526,0.4
Hassan,Karnataka,12.8704,75.9835,0.45
Hassan,Karnataka,12.9531,76.4179,0.86
Hassan,Karnataka,13.1244,76.066,0.7
Hassan,Karnataka,13.0042,76.0871,1.04
Hassan,Karnataka,12.5702,75.5515,0.98
Hassan,Karnataka,12.6172,75.8245,0.89
Hassan,Karnataka,12.9986,76.3289,0.5
Hassan,Karnataka,13.0493,76.0828,0.4
Hassan,Karnataka,12.9909,76.1161,0.82
Hassan,Karnataka,13.0156,76.0829,0.6
Hassan,Karnataka,13.1283,75.5496,0.95
Hassan,Karnataka,12.7029,75.9004,0.74
Hassan,Karnataka,13.1495,75.7056,0.68
Hassan,Karnataka,13.4732,76.3693,0.79
Hassan,Karnataka,13.0005,76.0884,0.85
Hassan,Karnataka,13.0931,76.1411,1.0
Hassan,Karnataka,13.1749,75.8985,1.07
Hassan,Karnataka,13.1469,76.1931,0.83
Hassan,Karnataka,12.7758,75.9738,0.9
Hassan,Karnataka,13.3885,76.297,0.82
Hassan,Karnataka,12.8807,76.2266,0.88
Hassan,Karnataka,13.0881,76.0583,0.78
Hassan,Karnataka,12.9864,76.1241,0.48
Hassan,Karnataka,13.009,76.089,1.07
Hassan,Karnataka,13.4677,75.7049,0.7
Hassan,Karnataka,13.076,76.3505,0.41
Hassan,Karnataka,13.0664,76.0013,1.02
Hassan,Karnataka,13.0395,75.9401,0.38
Hassan,Karnataka,12.9112,76.0612,0.99
Hassan,Karnataka,12.9249,76.1449,0.53
Hassan,Karnataka,13.0742,76.0058,0.5
Hassan,Karnataka,13.0128,76.1749,0.95
Hassan,Karnataka,12.8882,75.9509,0.49
Hassan,Karnataka,12.8934,76.2886,0.83
Hassan,Karnataka,12.9469,76.0717,0.92
Wayanad,Kerala,11.8304,75.9888,1.01
Wayanad,Kerala,12.0011,76.3769,0.44
Wayanad,Kerala,11.6898,76.0603,0.68
Wayanad,Kerala,11.665,76.14,0.61
Wayanad,Kerala,11.6754,76.1418,0.42
Wayanad,Kerala,11.7876,76.3208,1.1
Wayanad,Kerala,11.758,76.2391,0.63
Wayanad,Kerala,11.5306,76.394,0.96
Wayanad,Kerala,11.5208,76.1584,0.53
Wayanad,Kerala,11.6092,76.2218,1.06
Wayanad,Kerala,11.817,76.209,0.4
Wayanad,Kerala,11.488,76.5815,0.92
Wayanad,Kerala,11.5023,76.2572,1.08
Wayanad,Kerala,11.8324,76.1481,0.48
Wayanad,Kerala,11.5495,75.9208,0.9
Wayanad,Kerala,11.5953,76.0356,0.98
Wayanad,Kerala,11.68,76.137,0.64
Wayanad,Kerala,11.6736,76.1666,0.92
Wayanad,Kerala,11.7532,76.1634,1.0
Wayanad,Kerala,11.6642,76.2571,0.5
Wayanad,Kerala,11.484,75.9103,0.58
Wayanad,Kerala,11.4804,76.279,0.4
Wayanad,Kerala,11.6849,76.1925,0.57
Wayanad,Kerala,11.702,76.0766,0.84
Wayanad,Kerala,11.6846,76.1293,0.82
Wayanad,Kerala,11.7914,76.0827,0.76
Wayanad,Kerala,11.3125,76.1572,1.07
Wayanad,Kerala,11.6774,76.138,0.82
Wayanad,Kerala,11.7055,76.188,0.77
Wayanad,Kerala,11.8001,75.8984,0.71
Wayanad,Kerala,11.1807,76.0,0.83
Wayanad,Kerala,11.3868,75.8208,0.44
Wayanad,Kerala,11.6292,75.9682,0.51
Wayanad,Kerala,11.6752,76.1222,0.51
Wayanad,Kerala,11.4579,75.6773,0.88
Wayanad,Kerala,11.7073,76.1112,0.56
Wayanad,Kerala,11.8691,75.873,1.04
Wayanad,Kerala,11.759,76.1052,0.79
Wayanad,Kerala,11.7058,76.2943,0.76
Wayanad,Kerala,11.6866,76.112,1.08
Wayanad,Kerala,11.6263,76.1071,0.92
Wayanad,Kerala,11.7398,76.1133,0.39
Wayanad,Kerala,11.7612,75.8253,0.86
Wayanad,Kerala,11.5287,76.3135,0.44
Wayanad,Kerala,11.6953,76.3297,0.87
Wayanad,Kerala,11.6736,76.126,0.99
Wayanad,Kerala,11.6786,76.1238,0.54
Wayanad,Kerala,11.6218,75.9993,0.65
Wayanad,Kerala,11.667,76.122,0.59
Wayanad,Kerala,11.6755,76.1642,0.82
Wayanad,Kerala,11.6849,76.1372,1.08
Wayanad,Kerala,11.8386,76.1533,1.01
Wayanad,Kerala,11.7281,76.1165,0.8
Wayanad,Kerala,11.5315,75.8118,0.7
Wayanad,Kerala,11.6518,76.16,0.61
Wayanad,Kerala,11.3055,76.2847,1.01
Wayanad,Kerala,11.717,76.1368,0.77
Wayanad,Kerala,11.5525,76.1981,1.1
Wayanad,Kerala,11.4607,76.0672,0.9
Wayanad,Kerala,11.6743,76.1321,0.44
Wayanad,Kerala,11.6937,76.1464,0.65
Wayanad,Kerala,11.4607,76.4248,0.49
Wayanad,Kerala,11.647,76.21,0.64
Wayanad,Kerala,11.7112,76.0115,0.51
Wayanad,Kerala,11.6645,76.1162,0.69
Wayanad,Kerala,11.4466,76.1482,1.04
Wayanad,Kerala,11.6537,76.252,0.54
Wayanad,Kerala,12.2117,75.999,0.91
Wayanad,Kerala,11.6604,76.1135,0.56
Wayanad,Kerala,11.844,75.915,1.03
Wayanad,Kerala,11.5899,75.972,0.61
Wayanad,Kerala,11.7695,76.0258,0.66
Wayanad,Kerala,11.6297,75.4118,1.04
Wayanad,Kerala,11.6254,76.1443,0.47
Wayanad,Kerala,11.6719,76.0994,1.07
Wayanad,Kerala,11.7582,76.4801,0.41
Wayanad,Kerala,11.7777,76.2966,0.4
Wayanad,Kerala,11.6851,76.1321,0.57
Wayanad,Kerala,11.4671,75.9806,0.66
Wayanad,Kerala,11.6705,76.4816,0.53
Wayanad,Kerala,11.7348,76.1404,1.12
Wayanad,Kerala,11.7704,75.9548,0.58
Wayanad,Kerala,11.7779,76.1716,0.73
Wayanad,Kerala,11.6874,76.1448,0.42
Wayanad,Kerala,11.6294,76.1035,0.74
Wayanad,Kerala,11.5422,75.9448,1.07
Wayanad,Kerala,11.6464,76.1799,0.91
Wayanad,Kerala,11.6882,76.1515,0.74
Wayanad,Kerala,11.7047,76.1641,0.63
Wayanad,Kerala,11.309,76.0783,0.79
Wayanad,Kerala,11.864,76.2099,0.87
Wayanad,Kerala,11.5737,75.9002,1.04
Wayanad,Kerala,11.6808,76.0368,0.58
Wayanad,Kerala,11.6821,76.0589,0.88
Wayanad,Kerala,11.6512,76.0591,0.94
Wayanad,Kerala,11.6713,76.1028,0.66
Wayanad,Kerala,11.5704,76.1426,0.44
Wayanad,Kerala,11.6874,76.1153,0.89
Wayanad,Kerala,11.5811,76.1638,0.88
Wayanad,Kerala,11.5749,75.7835,0.5
Wayanad,Kerala,11.9159,76.4607,0.56
Wayanad,Kerala,11.6244,76.3937,0.4
Wayanad,Kerala,11.7082,76.2033,0.7
Wayanad,Kerala,11.6381,76.2178,0.56
Wayanad,Kerala,11.6935,76.1343,0.6
Wayanad,Kerala,11.0856,75.9089,0.82
Wayanad,Kerala,11.5686,76.1879,1.09
Wayanad,Kerala,11.9221,76.0588,0.88
Wayanad,Kerala,11.6443,76.0924,1.01
Wayanad,Kerala,11.7378,76.1165,1.12
Wayanad,Kerala,11.7732,76.0738,0.49
Wayanad,Kerala,11.6441,76.1351,1.05
Wayanad,Kerala,11.7287,75.8797,0.4
Wayanad,Kerala,11.9216,76.0864,1.06
Wayanad,Kerala,11.4733,75.6873,0.59
Wayanad,Kerala,11.588,76.1289,0.56
Wayanad,Kerala,12.0716,76.1182,0.99
Wayanad,Kerala,11.658,76.5878,0.65
Wayanad,Kerala,11.4151,76.0631,0.56
Wayanad,Kerala,11.6589,76.1494,0.7
Wayanad,Kerala,11.6698,76.1483,0.65
Wayanad,Kerala,11.7265,76.1544,0.63
Wayanad,Kerala,11.6463,76.1086,0.41
Wayanad,Kerala,11.6479,76.1639,1.09
Wayanad,Kerala,11.6561,75.9538,1.09
Wayanad,Kerala,11.6543,76.1097,0.61
Wayanad,Kerala,11.6635,76.1425,0.83
Wayanad,Kerala,11.5618,76.2647,0.81
Wayanad,Kerala,11.7564,75.9778,0.89
Wayanad,Kerala,11.8487,75.9384,0.5
Wayanad,Kerala,11.6091,76.1119,0.96
Wayanad,Kerala,11.6864,76.1625,0.69
Wayanad,Kerala,11.7417,76.2217,1.11
Wayanad,Kerala,11.6904,76.1393,0.42
Wayanad,Kerala,11.9233,76.1265,0.81
Wayanad,Kerala,11.7186,76.1565,0.7
Wayanad,Kerala,11.7622,76.1109,0.39
Wayanad,Kerala,11.6854,76.132,0.96
Wayanad,Kerala,11.6017,76.0486,0.39
Wayanad,Kerala,11.6457,76.0181,0.49
Wayanad,Kerala,11.6243,76.4104,1.1
Wayanad,Kerala,11.6651,76.0465,0.83
Wayanad,Kerala,11.8021,76.0527,0.95
Wayanad,Kerala,11.6689,76.138,0.63
Wayanad,Kerala,11.7422,76.0771,1.12
Wayanad,Kerala,11.7194,76.1258,0.95
Wayanad,Kerala,11.8566,76.0075,0.61
Wayanad,Kerala,11.5418,76.0849,0.96
Wayanad,Kerala,11.6537,76.1195,1.08
Wayanad,Kerala,11.7515,75.985,1.06
Wayanad,Kerala,10.8152,75.9884,0.64
Wayanad,Kerala,11.742,76.0835,0.5
Wayanad,Kerala,11.6776,76.132,0.87
Wayanad,Kerala,11.6872,76.1311,0.47
Wayanad,Kerala,11.4702,76.0417,0.57
Wayanad,Kerala,10.982,76.0263,0.44
Wayanad,Kerala,11.6849,76.1378,0.81
Wayanad,Kerala,11.5669,76.2934,0.97
Wayanad,Kerala,11.8156,76.0611,0.48
Wayanad,Kerala,11.6966,76.1285,0.74
Wayanad,Kerala,11.5877,76.1661,1.11
Wayanad,Kerala,11.5528,76.2119,1.03
Wayanad,Kerala,11.6558,76.0406,0.72
Wayanad,Kerala,11.7899,76.0287,0.76
Wayanad,Kerala,11.5466,76.1294,1.09
Wayanad,Kerala,11.6818,76.1669,0.41
Wayanad,Kerala,11.6902,76.1324,0.92
Wayanad,Kerala,11.6378,76.0864,1.12
Wayanad,Kerala,11.8388,76.0995,0.65
Wayanad,Kerala,11.6858,76.126,1.08
Wayanad,Kerala,11.1059,76.1962,0.82
Wayanad,Kerala,11.6732,76.0886,1.07
Wayanad,Kerala,11.886,75.8306,0.74
Wayanad,Kerala,11.8176,76.0644,0.6
Wayanad,Kerala,11.705,76.1219,0.62
Wayanad,Kerala,11.9124,76.1809,0.93
Wayanad,Kerala,11.9135,76.0843,1.04
Wayanad,Kerala,11.7365,76.0633,0.48
Wayanad,Kerala,11.6522,76.1026,0.77
Wayanad,Kerala,11.2709,76.2341,1.04
Wayanad,Kerala,11.6086,76.0777,0.86
Wayanad,Kerala,11.6513,76.0923,0.61
Wayanad,Kerala,11.6864,76.1136,1.06
Wayanad,Kerala,11.5991,76.3976,0.55
Wayanad,Kerala,11.9313,76.0885,1.12
Wayanad,Kerala,11.6824,76.1424,0.57
Wayanad,Kerala,11.6862,76.1601,1.04
Wayanad,Kerala,11.6823,76.2339,0.69
Wayanad,Kerala,11.6726,76.1478,0.87
Wayanad,Kerala,11.7396,76.1486,0.87
Wayanad,Kerala,11.6821,76.2546,1.02
Wayanad,Kerala,11.6796,76.1682,0.52
Wayanad,Kerala,11.7642,76.0963,0.93
Wayanad,Kerala,11.6846,76.1179,0.72
Wayanad,Kerala,11.6925,76.1554,0.61
Wayanad,Kerala,11.6972,76.1076,0.94
Wayanad,Kerala,11.6829,76.0906,0.94
Wayanad,Kerala,11.6792,76.1412,0.58
Wayanad,Kerala,11.6835,76.1347,0.47
Wayanad,Kerala,11.6724,76.0532,1.01
Wayanad,Kerala,11.5585,76.0909,0.41
Wayanad,Kerala,11.585,76.1935,0.88
Wayanad,Kerala,11.6362,75.6137,0.97
Wayanad,Kerala,11.6864,76.1211,0.43
Wayanad,Kerala,11.5915,75.6523,0.76
Wayanad,Kerala,11.995,76.1505,0.87
Wayanad,Kerala,11.6426,76.1844,0.84
Wayanad,Kerala,11.8346,75.9314,0.72
Wayanad,Kerala,11.8004,76.4126,0.54
Wayanad,Kerala,11.7811,76.037,0.83
Wayanad,Kerala,11.508,75.8073,0.87
Wayanad,Kerala,11.7665,76.082,1.05
Wayanad,Kerala,10.9862,75.8758,0.54
Wayanad,Kerala,11.6576,76.0943,0.98
Wayanad,Kerala,11.6623,76.1719,0.86
Wayanad,Kerala,11.8001,76.1541,1.04
Wayanad,Kerala,11.4583,75.9194,0.79
Wayanad,Kerala,11.4915,76.0008,1.04
Wayanad,Kerala,11.8689,76.1727,1.08
Wayanad,Kerala,11.45,75.9236,0.41
Wayanad,Kerala,11.5449,76.3705,0.69
Wayanad,Kerala,12.097,76.6253,0.38
Wayanad,Kerala,11.7484,76.2493,0.57
Wayanad,Kerala,11.4265,76.4221,0.7
Wayanad,Kerala,11.7017,76.0476,0.95
Wayanad,Kerala,11.7323,76.3749,1.14
Wayanad,Kerala,11.6958,76.1545,0.48
Wayanad,Kerala,11.6738,76.1699,1.12
Wayanad,Kerala,11.7119,76.2099,0.97
Wayanad,Kerala,11.7292,75.9964,0.42
Wayanad,Kerala,11.7657,76.1236,0.66
Wayanad,Kerala,11.6105,76.2366,0.52
Wayanad,Kerala,11.8105,76.0948,1.01
Wayanad,Kerala,11.7451,76.12,0.93
Wayanad,Kerala,11.6534,76.1788,1.05
Wayanad,Kerala,11.814,75.9636,0.84
Wayanad,Kerala,11.6746,76.0451,0.72
Wayanad,Kerala,11.7028,76.1401,0.43
Wayanad,Kerala,11.6794,76.1361,1.0
Wayanad,Kerala,11.6908,76.1277,0.49
Wayanad,Kerala,11.647,76.1659,0.43
Wayanad,Kerala,11.5578,75.9147,0.66
Wayanad,Kerala,11.5765,76.0339,0.9
Wayanad,Kerala,11.8983,76.0161,0.88
Wayanad,Kerala,11.6872,76.0954,0.61
Wayanad,Kerala,11.6522,76.0573,0.92
Wayanad,Kerala,11.9632,75.8844,0.8
Wayanad,Kerala,11.4301,76.3399,0.65
Wayanad,Kerala,11.7239,75.9008,0.46
Wayanad,Kerala,11.558,76.1196,0.92
Idukki,Kerala,10.1602,77.2353,0.57
Idukki,Kerala,10.0123,77.1797,0.78
Idukki,Kerala,9.9562,76.9626,0.95
Idukki,Kerala,9.8495,77.032,0.74
Idukki,Kerala,10.0583,76.9439,0.67
Idukki,Kerala,9.9005,77.1613,0.78
Idukki,Kerala,9.9567,77.0746,0.98
Idukki,Kerala,9.8156,77.3175,0.78
Idukki,Kerala,9.9062,77.115,1.12
Idukki,Kerala,9.9136,77.1051,0.6
Idukki,Kerala,9.9398,77.1088,0.78
Idukki,Kerala,9.9196,77.1021,0.59
Idukki,Kerala,9.9104,77.1044,0.73
Idukki,Kerala,9.9261,77.2187,0.59
Idukki,Kerala,9.857,77.0844,0.54
Idukki,Kerala,9.941,77.1278,0.64
Idukki,Kerala,9.8854,77.1516,1.01
Idukki,Kerala,9.4809,76.9946,0.89
Idukki,Kerala,9.9033,77.1114,0.51
Idukki,Kerala,9.791,77.1022,1.07
Idukki,Kerala,9.9047,77.0827,0.78
Idukki,Kerala,9.918,77.1001,0.96
Idukki,Kerala,9.9669,76.89,0.51
Idukki,Kerala,9.9095,77.1026,0.67
Idukki,Kerala,9.8812,77.1395,0.82
Idukki,Kerala,9.9395,77.1179,1.08
Idukki,Kerala,10.0565,77.1304,1.09
Idukki,Kerala,9.8364,77.0454,0.48
Idukki,Kerala,10.2016,77.2273,1.1
Idukki,Kerala,10.0259,76.7789,1.09
Idukki,Kerala,10.0337,77.0456,0.95
Idukki,Kerala,9.9062,77.123,0.71
Idukki,Kerala,9.9703,77.0809,0.94
Idukki,Kerala,9.896,77.1662,0.47
Idukki,Kerala,9.9346,77.1134,1.15
Idukki,Kerala,9.0392,77.1785,0.9
Idukki,Kerala,9.8096,77.146,0.65
Idukki,Kerala,9.7806,77.2088,0.48
Idukki,Kerala,9.9437,76.9675,1.09
Idukki,Kerala,9.6582,77.0606,0.6
Idukki,Kerala,9.913,77.0983,1.13
Idukki,Kerala,9.8893,77.1163,0.63
Idukki,Kerala,9.9029,76.871,1.01
Idukki,Kerala,9.8225,77.0288,0.89
Idukki,Kerala,9.9468,77.3394,0.59
Idukki,Kerala,9.7372,77.4664,0.39
Idukki,Kerala,9.9251,77.1018,0.39
Idukki,Kerala,10.0665,77.3191,0.72
Idukki,Kerala,9.8616,77.2537,0.56
Idukki,Kerala,9.9165,77.0947,0.88
Idukki,Kerala,9.7549,77.1644,0.92
Idukki,Kerala,9.9687,77.2386,1.03
Idukki,Kerala,9.7607,77.2461,0.76
Idukki,Kerala,9.856,77.0536,0.47
Idukki,Kerala,9.9233,77.1141,0.57
Idukki,Kerala,10.3069,77.2753,0.68
Idukki,Kerala,9.9218,77.0891,0.9
Idukki,Kerala,10.0618,77.1805,0.98
Idukki,Kerala,9.8265,77.2068,0.68
Idukki,Kerala,9.5955,77.1783,0.49
Idukki,Kerala,9.8932,77.1163,0.6
Idukki,Kerala,9.9197,77.1426,1.04
Idukki,Kerala,9.9544,77.1028,0.46
Idukki,Kerala,9.9202,77.2519,0.73
Idukki,Kerala,9.9006,77.0562,1.15
Idukki,Kerala,9.9927,77.0755,0.82
Idukki,Kerala,9.8474,77.2642,1.02
Idukki,Kerala,9.8529,77.1301,0.75
Idukki,Kerala,9.8685,77.0792,0.77
Idukki,Kerala,9.9087,77.0713,0.95
Idukki,Kerala,10.0422,77.2676,0.58
Idukki,Kerala,9.4935,77.7206,0.8
Idukki,Kerala,9.5243,77.1605,0.48
Idukki,Kerala,10.009,76.8486,0.75
Idukki,Kerala,10.0928,77.024,0.76
Idukki,Kerala,9.9183,77.0966,0.95
Idukki,Kerala,9.9063,77.0661,1.15
Idukki,Kerala,9.089,76.6928,0.82
Idukki,Kerala,9.5843,77.8857,0.77
Idukki,Kerala,9.9226,77.0977,1.1
Idukki,Kerala,9.8167,77.1019,0.85
Idukki,Kerala,9.8244,76.9884,0.47
Idukki,Kerala,9.539,76.9757,0.81
Idukki,Kerala,10.1811,77.2373,0.42
Idukki,Kerala,9.9475,77.0734,0.98
Idukki,Kerala,9.9464,77.1184,0.76
Idukki,Kerala,9.8519,77.0987,0.7
Idukki,Kerala,9.9195,77.1054,1.06
Idukki,Kerala,9.9255,77.1136,1.13
Idukki,Kerala,9.8568,77.0825,0.88
Idukki,Kerala,9.8615,77.1715,0.77
Idukki,Kerala,9.6434,77.2075,0.8
Idukki,Kerala,9.9565,77.0772,1.01
Idukki,Kerala,9.8293,77.2134,0.93
Idukki,Kerala,10.0022,77.2479,1.1
Idukki,Kerala,10.0782,77.1706,0.79
Idukki,Kerala,9.9985,77.0519,1.08
Idukki,Kerala,9.8804,77.1388,0.58
Idukki,Kerala,10.0064,77.3322,0.81
Idukki,Kerala,9.8368,77.1816,0.72
Idukki,Kerala,9.9133,77.1584,0.45
Idukki,Kerala,10.0069,76.9728,1.11
Idukki,Kerala,9.6467,77.182,0.93
Idukki,Kerala,9.8813,77.0411,0.97
Idukki,Kerala,10.0616,77.1572,0.9
Idukki,Kerala,10.0272,77.1668,1.0
Idukki,Kerala,9.6785,77.2482,0.74
Idukki,Kerala,10.6653,77.2907,0.86
Idukki,Kerala,9.8675,76.9807,0.39
Idukki,Kerala,9.9528,77.1887,0.52
Idukki,Kerala,9.7172,77.3603,0.42
